timestamp,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,target_qdd_0,target_qdd_1,target_qdd_2,target_qdd_3,target_qdd_4,target_qdd_5,target_current_0,target_current_1,target_current_2,target_current_3,target_current_4,target_current_5,target_moment_0,target_moment_1,target_moment_2,target_moment_3,target_moment_4,target_moment_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,joint_control_output_0,joint_control_output_1,joint_control_output_2,joint_control_output_3,joint_control_output_4,joint_control_output_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_digital_input_bits,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,actual_execution_time,robot_mode,joint_mode_0,joint_mode_1,joint_mode_2,joint_mode_3,joint_mode_4,joint_mode_5,safety_mode,actual_tool_accelerometer_0,actual_tool_accelerometer_1,actual_tool_accelerometer_2,speed_scaling,target_speed_fraction,actual_momentum,actual_main_voltage,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5,actual_digital_output_bits,runtime_state,standard_analog_input0,standard_analog_input1,standard_analog_output0,standard_analog_output1,robot_status_bits,safety_status_bits,ft_raw_wrench_0,ft_raw_wrench_1,ft_raw_wrench_2,ft_raw_wrench_3,ft_raw_wrench_4,ft_raw_wrench_5,payload,payload_cog_0,payload_cog_1,payload_cog_2,payload_inertia_0,payload_inertia_1,payload_inertia_2,payload_inertia_3,payload_inertia_4,payload_inertia_5,output_int_register_2,output_int_register_12,output_int_register_13,output_int_register_14,output_int_register_15,output_int_register_16,output_int_register_17,output_int_register_18,output_int_register_19,output_double_register_12,output_double_register_13,output_double_register_14,output_double_register_15,output_double_register_16,output_double_register_17,output_double_register_18,output_double_register_19
9621.32,0.658434,-1.299397,0.60023,0.366288,-0.149177,-1.280913,-0.000458,0.053785,-0.145876,0.093209,-0.000882,-0.001135,-0.00017,0.017231,-0.035371,0.018252,-0.000204,-0.000114,-0.011543,-0.465348,-0.841755,0.145864,0.011657,-0.018644,-0.000879,-8.282053,-5.154831,-0.314492,0.120106,-8E-06,0.658475,-1.299474,0.60035,0.366135,-0.149104,-1.28093,-0.000345,0.054341,-0.147502,0.091488,-0.001031,-0.032381,-0.089722,-0.410477,-0.882999,0.124208,-0.13316,0.124208,-0.087479,-0.403748,-0.879949,0.118613,-0.132041,0.153302,-0.077092,-0.303123,0.438032,0.601984,1.550095,-0.625873,-0.000133,-0.000136,0.011682,-0.023844,0.024178,0.001987,7.479854,1.498302,-7.609685,-0.96666,0.035707,-1.159803,-0.077102,-0.303117,0.43803,0.602056,1.55006,-0.625747,0,0,0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.590484,7,253,253,253,253,253,253,1,-9.050452,-0.383595,-0.377602,1,0.23,0.05536,48.251743,48.251743,0.644529,47.955002,48.091,48.029999,47.986,47.939999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9621.328,0.65843,-1.298966,0.599062,0.367034,-0.149184,-1.280922,-0.000459,0.053924,-0.14616,0.093355,-0.000884,-0.001136,-0.000171,0.017326,-0.035576,0.018363,-0.000205,-0.000115,-0.011578,-0.465462,-0.841477,0.145901,0.011623,-0.018659,-0.000884,-8.28385,-5.151865,-0.314472,0.120103,-8E-06,0.658487,-1.299042,0.599162,0.366902,-0.149176,-1.280799,-0.000345,0.054859,-0.142468,0.093549,-0.001031,0.018504,-0.082993,-0.441879,-0.823522,0.160016,-0.13316,-0.161135,-0.087479,-0.444122,-0.829622,0.160016,-0.13316,-0.180158,-0.077081,-0.303119,0.438125,0.602037,1.550075,-0.6257,-0.000308,-0.00027,0.010598,0.016924,-0.017577,-0.000834,7.902926,-9.253206,0.151174,3.640181,2.936651,-2.202596,-0.077102,-0.303117,0.438122,0.602056,1.55006,-0.625747,0,0,0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.573972,7,253,253,253,253,253,253,1,-9.368116,-0.014984,-0.323659,1,0.23,0.055413,48.251743,48.251743,0.751955,47.955002,48.091,48.029999,47.986,47.939999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9621.336,0.658427,-1.298534,0.597892,0.367781,-0.149191,-1.280931,-0.000461,0.054063,-0.146446,0.093503,-0.000886,-0.001137,-0.000171,0.017423,-0.035784,0.018474,-0.000206,-0.000116,-0.011613,-0.465576,-0.841199,0.145938,0.011588,-0.018674,-0.000888,-8.28565,-5.148891,-0.314452,0.120099,-8E-06,0.658487,-1.298647,0.597987,0.367645,-0.149176,-1.280907,-0.000345,0.054571,-0.146591,0.09434,-0.001294,-0.021596,-0.08075,-0.462067,-0.988227,0.174563,-0.145469,0.180158,-0.087479,-0.457581,-0.991277,0.175682,-0.143231,0.199181,-0.077073,-0.303113,0.438227,0.601936,1.550133,-0.625812,4E-06,-2.8E-05,0.011377,-0.013694,0.013483,0.001623,13.70056,1.756713,-19.579156,1.321143,2.868404,-3.140146,-0.077102,-0.303117,0.438214,0.602056,1.55006,-0.625747,0,0,0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.598992,7,253,253,253,253,253,253,1,-8.83468,0.020978,-0.383595,1,0.23,0.055467,48.251743,48.251743,0.68034,47.955002,48.091,48.014999,47.986,47.939999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9621.344,0.658423,-1.298101,0.596719,0.36853,-0.149198,-1.28094,-0.000462,0.054203,-0.146734,0.093652,-0.000887,-0.001138,-0.000172,0.017521,-0.035994,0.018587,-0.000207,-0.000116,-0.011647,-0.46569,-0.84092,0.145975,0.011554,-0.018689,-0.000893,-8.287454,-5.145911,-0.314432,0.120096,-8E-06,0.658487,-1.298203,0.59681,0.368401,-0.149188,-1.280823,-0.000345,0.055032,-0.149084,0.08933,-0.001294,0.015028,-0.087479,-0.450852,-0.889099,0.196943,-0.142112,-0.202538,-0.087479,-0.453095,-0.887574,0.187991,-0.138755,-0.218204,-0.077073,-0.303114,0.438317,0.602008,1.550094,-0.625724,-0.000324,-0.000279,0.01178,0.008051,-0.006617,-0.000357,15.985754,-11.576116,-8.966711,7.689326,6.969663,-4.775497,-0.077102,-0.303117,0.438306,0.602056,1.55006,-0.625747,0,0,0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.531636,7,253,253,253,253,253,253,1,-9.449031,-0.383595,-0.224763,1,0.23,0.055521,48.251743,48.251743,0.716145,47.955002,48.091,48.014999,47.986,47.939999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9621.352,0.658419,-1.297667,0.595544,0.36928,-0.149205,-1.280949,-0.000463,0.054344,-0.147024,0.093802,-0.000889,-0.001139,-0.000173,0.017619,-0.036205,0.018701,-0.000208,-0.000117,-0.011683,-0.465805,-0.840641,0.146013,0.011519,-0.018705,-0.000898,-8.289263,-5.142923,-0.314412,0.120093,-8E-06,0.658475,-1.29776,0.595634,0.369096,-0.149152,-1.28093,-0.000345,0.055242,-0.138993,0.091176,-0.001294,-0.014789,-0.087479,-0.421692,-0.858598,0.213728,-0.135398,0.187991,-0.087479,-0.428421,-0.855548,0.217085,-0.138755,0.194705,-0.077083,-0.30312,0.438409,0.601937,1.550133,-0.625877,-0.000655,-0.000532,0.009867,-0.00574,0.004664,0.001262,6.481608,0.180772,-7.411709,-1.215514,0.182963,-0.989002,-0.077102,-0.303117,0.438398,0.602056,1.55006,-0.625747,0,0,0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.545424,7,253,253,253,253,253,253,1,-8.855658,-0.257728,-0.452523,1,0.23,0.055575,48.251743,48.251743,0.823566,47.955002,48.061001,48.014999,47.986,47.939999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9621.36,0.658416,-1.297231,0.594366,0.370031,-0.149212,-1.280958,-0.000465,0.054486,-0.147315,0.093952,-0.000891,-0.00114,-0.000174,0.017719,-0.036419,0.018816,-0.000209,-0.000118,-0.011718,-0.465919,-0.840362,0.14605,0.011484,-0.01872,-0.000903,-8.291075,-5.139928,-0.314391,0.120089,-8E-06,0.658475,-1.297341,0.594434,0.369875,-0.149164,-1.28087,-0.000345,0.054437,-0.145992,0.098103,-0.001294,-0.004051,-0.087479,-0.428421,-0.983652,0.157778,-0.137636,-0.208133,-0.087479,-0.426178,-0.982127,0.158897,-0.136517,-0.210371,-0.077076,-0.303115,0.438509,0.601976,1.550114,-0.625825,0.000293,0.000193,0.011196,0.001328,-0.002195,0.000632,25.024774,-9.111881,-20.825141,10.869027,10.35129,-7.326376,-0.077102,-0.303117,0.43849,0.602056,1.55006,-0.625747,0,0,0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.4986,7,253,253,253,253,253,253,1,-9.059443,0.062934,-0.34164,1,0.23,0.05563,48.251743,48.251743,0.716145,47.955002,48.061001,48.014999,47.986,47.924999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9621.368,0.658412,-1.296795,0.593187,0.370783,-0.14922,-1.280967,-0.000466,0.054629,-0.147608,0.094104,-0.000892,-0.001141,-0.000175,0.017819,-0.036635,0.018932,-0.00021,-0.000118,-0.011753,-0.466034,-0.840082,0.146088,0.011448,-0.018736,-0.000908,-8.292891,-5.136926,-0.314371,0.120086,-8E-06,0.658427,-1.29685,0.59327,0.370643,-0.1492,-1.28093,-0.000345,0.055281,-0.145441,0.092015,-0.001294,0.00465,-0.08075,-0.417206,-0.944,0.152183,-0.140993,0.152183,-0.087479,-0.421692,-0.915025,0.162254,-0.136517,0.156659,-0.077099,-0.30312,0.438583,0.602011,1.550096,-0.625808,-0.000321,-0.000277,0.010974,0.004673,-0.00456,0.000194,13.059517,2.171068,-16.235673,1.205639,2.553317,-2.915721,-0.077102,-0.303117,0.438582,0.602056,1.55006,-0.625747,0,0,0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.5289,7,253,253,253,253,253,253,1,-9.134363,-0.320662,-0.353627,1,0.23,0.055684,48.251743,48.251743,0.751955,47.955002,48.061001,48.014999,47.986,47.924999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9621.376,0.658408,-1.296357,0.592005,0.371536,-0.149227,-1.280976,-0.000468,0.054772,-0.147903,0.094256,-0.000894,-0.001141,-0.000176,0.017921,-0.036853,0.019049,-0.000212,-0.000119,-0.011789,-0.466149,-0.839801,0.146126,0.011413,-0.018751,-0.000913,-8.294712,-5.133917,-0.31435,0.120083,-9E-06,0.658403,-1.296407,0.59207,0.371374,-0.149212,-1.280907,-0.000383,0.05645,-0.140575,0.092758,-0.001294,-0.02706,-0.096451,-0.524872,-0.915025,0.168968,-0.140993,-0.154421,-0.10318,-0.518143,-0.9257,0.165611,-0.134279,-0.154421,-0.077107,-0.303119,0.438677,0.602027,1.550098,-0.62582,-0.00074,-0.000588,0.009785,-0.013723,0.012316,0.001892,10.818645,-10.639126,-6.909998,4.635064,4.051588,-3.025429,-0.077102,-0.303117,0.438674,0.602056,1.55006,-0.625747,0,0,0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.496812,7,253,253,253,253,253,253,1,-9.089411,-0.338643,-0.362617,1,0.23,0.05574,48.251743,48.251743,0.608724,47.955002,48.061001,48.014999,47.971001,47.924999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9621.384,0.658405,-1.295918,0.59082,0.372291,-0.149234,-1.280986,-0.000469,0.054916,-0.1482,0.094409,-0.000896,-0.001142,-0.000177,0.018023,-0.037073,0.019167,-0.000213,-0.00012,-0.011825,-0.466264,-0.83952,0.146164,0.011377,-0.018767,-0.000918,-8.296536,-5.130901,-0.314329,0.120079,-9E-06,0.658463,-1.295963,0.590894,0.372153,-0.149212,-1.280954,-0.000383,0.057352,-0.1458,0.09724,-0.00127,0.002996,-0.100937,-0.576462,-0.985177,0.147707,-0.136517,0.109661,-0.100937,-0.576462,-0.998902,0.145469,-0.134279,0.111899,-0.077088,-0.303124,0.438767,0.601975,1.550105,-0.625779,-0.000417,-0.000344,0.010414,0.007703,-0.008916,0.000191,6.129496,-2.303294,-11.752181,-1.087943,-0.200287,-0.904823,-0.077102,-0.303117,0.438766,0.602056,1.55006,-0.625747,0,0,0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.498192,7,253,253,253,253,253,253,1,-9.164331,0.026972,-0.386592,1,0.23,0.055795,48.251743,48.251743,0.716145,47.955002,48.061001,48.014999,47.971001,47.924999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9621.392,0.658401,-1.295478,0.589633,0.373047,-0.149241,-1.280995,-0.00047,0.055061,-0.148498,0.094564,-0.000897,-0.001143,-0.000178,0.018127,-0.037296,0.019287,-0.000214,-0.000121,-0.011861,-0.466379,-0.839239,0.146203,0.011341,-0.018783,-0.000923,-8.298364,-5.127877,-0.314309,0.120076,-9E-06,0.658439,-1.295508,0.589682,0.372909,-0.149188,-1.280966,-0.000383,0.054859,-0.15335,0.093621,-0.001103,-0.024855,-0.096451,-0.571976,-0.876899,0.14435,-0.152183,-0.115256,-0.100937,-0.56749,-0.869273,0.14435,-0.149945,-0.108542,-0.077098,-0.303127,0.43886,0.602002,1.550091,-0.625831,0.000223,0.000146,0.012431,-0.020433,0.021441,0.001599,1.91066,-10.001703,1.606977,0.307026,-0.290883,-0.276935,-0.077102,-0.303117,0.438858,0.602056,1.55006,-0.625747,0,0,0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.491292,7,253,253,253,253,253,253,1,-9.218275,-0.509463,-0.281703,1,0.23,0.055851,48.251743,48.251743,0.751955,47.955002,48.061001,48.014999,47.971001,47.924999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9621.4,0.658397,-1.295037,0.588444,0.373804,-0.149248,-1.281004,-0.000472,0.055207,-0.148798,0.094719,-0.000899,-0.001144,-0.000179,0.018231,-0.03752,0.019408,-0.000215,-0.000121,-0.011898,-0.466494,-0.838958,0.146241,0.011305,-0.018799,-0.000928,-8.300197,-5.124847,-0.314288,0.120073,-9E-06,0.658427,-1.295065,0.588458,0.373676,-0.149188,-1.280918,-0.000383,0.055377,-0.142636,0.095802,-0.000959,0.032357,-0.112152,-0.513657,-0.852498,0.125327,-0.157778,0.068259,-0.100937,-0.518143,-0.869273,0.127565,-0.153302,0.051474,-0.0771,-0.303125,0.438958,0.602041,1.550075,-0.625817,-0.000194,-0.000174,0.010334,0.028319,-0.029387,-0.001715,-0.535465,-3.580633,1.881705,-3.64078,-3.212839,1.158371,-0.077102,-0.303117,0.43895,0.602056,1.55006,-0.625747,0,0,0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.49212,7,253,253,253,253,253,253,1,-9.242249,-0.221766,-0.35063,1,0.23,0.055907,48.251743,48.251743,0.751955,47.955002,48.061001,48.014999,47.971001,47.924999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9621.408,0.658393,-1.294595,0.587253,0.374562,-0.149255,-1.281013,-0.000473,0.055354,-0.1491,0.094875,-0.000901,-0.001145,-0.00018,0.018337,-0.037747,0.01953,-0.000216,-0.000122,-0.011934,-0.466609,-0.838676,0.14628,0.011269,-0.018815,-0.000933,-8.302033,-5.121809,-0.314267,0.120069,-9E-06,0.658475,-1.294657,0.587317,0.374443,-0.149248,-1.281014,-0.000383,0.055012,-0.147262,0.094556,-0.000863,-0.039356,-0.082993,-0.495712,-0.966876,0.170087,-0.152183,-0.05595,-0.100937,-0.491226,-0.969926,0.171206,-0.149945,-0.038046,-0.077075,-0.303121,0.439048,0.601919,1.550133,-0.62578,4E-06,-2.4E-05,0.011262,-0.026435,0.025872,0.002158,15.379269,-6.221757,-15.476144,5.148192,5.303806,-4.239667,-0.077102,-0.303117,0.439042,0.602056,1.55006,-0.625747,0,0,0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.488508,7,253,253,253,253,253,253,1,-8.924584,-0.161829,-0.34164,1,0.23,0.055963,48.251743,48.251743,0.78776,47.955002,48.061001,48.014999,47.971001,47.924999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9621.416,0.658389,-1.294152,0.586059,0.375322,-0.149263,-1.281022,-0.000475,0.055501,-0.149404,0.095032,-0.000903,-0.001146,-0.000181,0.018444,-0.037977,0.019653,-0.000218,-0.000123,-0.011971,-0.466724,-0.838393,0.14632,0.011233,-0.018831,-0.000939,-8.303874,-5.118763,-0.314246,0.120066,-9E-06,0.658427,-1.29419,0.586058,0.375199,-0.149236,-1.280966,-0.000383,0.055051,-0.154141,0.094747,-0.000767,0.032381,-0.098694,-0.502441,-0.854023,0.151064,-0.154421,-0.038046,-0.100937,-0.500198,-0.854023,0.152183,-0.153302,-0.059307,-0.077092,-0.303121,0.439146,0.601979,1.550115,-0.625821,0.000304,0.000202,0.012467,0.020447,-0.019213,-0.001876,3.719881,-6.858679,-0.082072,-0.053925,-0.135098,-0.555902,-0.077102,-0.303117,0.439134,0.602056,1.55006,-0.625747,0,0,0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.582804,7,253,253,253,253,253,253,1,-9.461019,-0.200788,-0.245741,1,0.23,0.05602,48.251743,48.251743,0.823566,47.955002,48.061001,48.014999,47.971001,47.924999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9621.424,0.658386,-1.293707,0.584862,0.376083,-0.14927,-1.281031,-0.000476,0.05565,-0.14971,0.095191,-0.000904,-0.001147,-0.000182,0.018552,-0.038208,0.019778,-0.000219,-0.000123,-0.012008,-0.466839,-0.83811,0.146359,0.011196,-0.018847,-0.000944,-8.305719,-5.11571,-0.314224,0.120063,-9E-06,0.658439,-1.293722,0.584881,0.37599,-0.1492,-1.281062,-0.000383,0.05484,-0.147022,0.096497,-0.000695,-0.035521,-0.107666,-0.5159,-0.879949,0.152183,-0.157778,0.026856,-0.100937,-0.513657,-0.884524,0.147707,-0.156659,0.058188,-0.077094,-0.303128,0.43923,0.601975,1.550094,-0.625855,0.000175,0.000104,0.011203,-0.022539,0.021552,0.001775,3.885701,-5.312089,-2.612403,-0.987877,-0.675153,-0.373591,-0.077102,-0.303117,0.439226,0.602056,1.55006,-0.625747,0,0,0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.531624,7,253,253,253,253,253,253,1,-8.855658,-0.368611,-0.449526,1,0.23,0.056077,48.251743,48.251743,0.78776,47.955002,48.091,48.014999,47.971001,47.924999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9621.432,0.658382,-1.293261,0.583663,0.376845,-0.149277,-1.281041,-0.000478,0.055799,-0.150017,0.09535,-0.000906,-0.001148,-0.000183,0.018661,-0.038442,0.019903,-0.00022,-0.000124,-0.012045,-0.466955,-0.837827,0.146399,0.011159,-0.018864,-0.000949,-8.307568,-5.11265,-0.314203,0.120059,-9E-06,0.658415,-1.293279,0.583669,0.376734,-0.149224,-1.280907,-0.000383,0.05553,-0.149084,0.09609,-0.000695,0.02591,-0.105423,-0.484497,-0.918075,0.164492,-0.160016,-0.100709,-0.100937,-0.482254,-0.9196,0.165611,-0.160016,-0.117494,-0.077099,-0.303126,0.439324,0.602082,1.550052,-0.625758,8.9E-05,3.6E-05,0.011393,0.020013,-0.020147,-0.001601,13.494264,-8.601224,-9.984213,4.664704,4.471935,-3.568733,-0.077102,-0.303117,0.439318,0.602056,1.55006,-0.625747,0,0,0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.517428,7,253,253,253,253,253,253,1,-9.227265,0.164826,-0.2847,1,0.23,0.056135,48.251743,48.251743,0.823566,47.955002,48.091,48.014999,47.971001,47.924999,48.076,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9621.44,0.658378,-1.292814,0.582462,0.377609,-0.149284,-1.28105,-0.000479,0.055949,-0.150327,0.09551,-0.000908,-0.001149,-0.000184,0.018771,-0.038679,0.02003,-0.000221,-0.000125,-0.012082,-0.46707,-0.837543,0.146439,0.011122,-0.01888,-0.000955,-8.309421,-5.109582,-0.314182,0.120056,-9E-06,0.658391,-1.292872,0.582481,0.377501,-0.149248,-1.281026,-0.000383,0.05507,-0.152871,0.096161,-0.000695,-0.032381,-0.100937,-0.439636,-0.809797,0.132041,-0.183515,0.116375,-0.100937,-0.446365,-0.811322,0.139874,-0.17792,0.149945,-0.077095,-0.303116,0.439423,0.601991,1.550109,-0.62586,0.00037,0.000251,0.012167,-0.02393,0.024074,0.001613,0.386928,-1.196442,2.33648,-3.911988,-3.157073,0.917946,-0.077102,-0.303117,0.43941,0.602056,1.55006,-0.625747,0,0,0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.50466,7,253,253,253,253,253,253,1,-8.999506,-0.356624,-0.353627,1,0.23,0.056193,48.251743,48.251743,0.751955,47.955002,48.091,48.014999,47.971001,47.939999,48.076,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9621.44,0.658374,-1.292366,0.581258,0.378373,-0.149292,-1.281059,-0.000481,0.0561,-0.150638,0.095671,-0.00091,-0.00115,-0.000185,0.018882,-0.038918,0.020159,-0.000223,-0.000126,-0.01212,-0.467186,-0.837259,0.146479,0.011085,-0.018897,-0.00096,-8.311278,-5.106507,-0.31416,0.120052,-9E-06,0.658439,-1.292393,0.581294,0.378292,-0.149272,-1.280907,-0.000383,0.05716,-0.144386,0.097096,-0.003164,0.018504,-0.091965,-0.457581,-0.879949,0.128684,-0.172325,-0.163373,-0.089722,-0.430664,-0.887574,0.13316,-0.168968,-0.190229,-0.077085,-0.303124,0.439504,0.602082,1.550042,-0.625654,-0.000261,-0.000196,0.010039,0.019872,-0.020294,0.001128,11.923983,-8.808472,-5.564591,4.594369,3.97404,-3.280298,-0.077102,-0.303117,0.439502,0.602056,1.55006,-0.625747,0,0,0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.49146,7,253,253,253,253,253,253,1,-9.272218,-0.053943,-0.302681,1,0.23,0.056251,48.251743,48.251743,0.751955,47.955002,48.091,48.014999,47.971001,47.939999,48.076,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9621.456,0.65837,-1.291917,0.580052,0.379139,-0.149299,-1.281068,-0.000482,0.056252,-0.150951,0.095834,-0.000911,-0.001151,-0.000186,0.018994,-0.039159,0.020289,-0.000224,-0.000127,-0.012158,-0.467301,-0.836975,0.146519,0.011047,-0.018913,-0.000966,-8.31314,-5.103424,-0.314139,0.120049,-9E-06,0.658427,-1.29195,0.580153,0.37912,-0.149296,-1.281086,-0.000383,0.055818,-0.151361,0.097408,-0.003164,-0.021596,-0.10318,-0.392532,-0.953151,0.117494,-0.148826,0.16673,-0.094208,-0.403748,-0.959251,0.113018,-0.145469,0.187991,-0.077084,-0.30312,0.439584,0.602031,1.550053,-0.625683,0.000372,0.000289,0.011596,-0.013488,0.014194,0.003343,15.465136,3.432494,-18.487502,1.242253,2.713353,-3.268231,-0.077102,-0.303117,0.439594,0.602056,1.55006,-0.625747,0,0,0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.491676,7,253,253,253,253,253,253,1,-8.945562,-0.161829,-0.365614,1,0.23,0.056309,48.251743,48.251743,0.716145,47.955002,48.091,48.014999,47.955002,47.939999,48.076,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
